ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia20Test	historia20test	1590502867932	 	3.3.1
REQUEST	3445		Mypets	1590502935078	1590502935262	OK	 
REQUEST	4733		Login	1590502935243	1590502935262	OK	 
REQUEST	4772		Login	1590502935255	1590502935265	OK	 
REQUEST	3442		Mypets	1590502934975	1590502935268	OK	 
REQUEST	2847		SeeMyDiagnosis	1590502935186	1590502935270	OK	 
REQUEST	4127		Logged	1590502935153	1590502935271	OK	 
REQUEST	4127		Logged Redirect 1	1590502935272	1590502935275	OK	 
REQUEST	2805		SeeMyDiagnosis	1590502935066	1590502935276	OK	 
USER	PetWithoutDiagnosis	452	END	1590502874232	1590502935279
REQUEST	3448		Mypets	1590502935150	1590502935279	OK	 
USER	PetWithDiagnosis	5295	START	1590502935281	1590502935281
USER	PetWithoutDiagnosis	5334	START	1590502935282	1590502935282
REQUEST	4773		Login	1590502935280	1590502935283	OK	 
REQUEST	4734		Login	1590502935280	1590502935285	OK	 
REQUEST	2807		SeeMyDiagnosis	1590502935210	1590502935288	OK	 
REQUEST	4089		Logged	1590502935195	1590502935289	OK	 
REQUEST	5334		Home	1590502935282	1590502935289	OK	 
REQUEST	5295		Home	1590502935282	1590502935290	OK	 
REQUEST	4089		Logged Redirect 1	1590502935289	1590502935290	OK	 
USER	PetWithDiagnosis	413	END	1590502874232	1590502935292
USER	PetWithDiagnosis	5296	START	1590502935294	1590502935294
USER	PetWithoutDiagnosis	5335	START	1590502935294	1590502935294
USER	PetWithoutDiagnosis	453	END	1590502874264	1590502935295
REQUEST	5296		Home	1590502935294	1590502935304	OK	 
REQUEST	5335		Home	1590502935294	1590502935306	OK	 
REQUEST	4735		Login	1590502935306	1590502935308	OK	 
REQUEST	3447		Mypets	1590502935117	1590502935313	OK	 
REQUEST	4129		Logged	1590502935210	1590502935315	OK	 
USER	PetWithDiagnosis	414	END	1590502874264	1590502935320
REQUEST	4774		Login	1590502935306	1590502935322	OK	 
REQUEST	4129		Logged Redirect 1	1590502935316	1590502935323	OK	 
USER	PetWithDiagnosis	5297	START	1590502935324	1590502935324
REQUEST	4775		Login	1590502935324	1590502935327	OK	 
REQUEST	4736		Login	1590502935324	1590502935327	OK	 
USER	PetWithoutDiagnosis	5336	START	1590502935324	1590502935324
REQUEST	5297		Home	1590502935324	1590502935329	OK	 
USER	PetWithoutDiagnosis	454	END	1590502874286	1590502935354
USER	PetWithDiagnosis	415	END	1590502874286	1590502935354
REQUEST	5336		Home	1590502935327	1590502935354	OK	 
USER	PetWithoutDiagnosis	5337	START	1590502935356	1590502935356
USER	PetWithoutDiagnosis	455	END	1590502874312	1590502935356
USER	PetWithDiagnosis	5298	START	1590502935356	1590502935356
REQUEST	5337		Home	1590502935356	1590502935365	OK	 
USER	PetWithDiagnosis	416	END	1590502874312	1590502935367
REQUEST	4776		Login	1590502935357	1590502935367	OK	 
REQUEST	4737		Login	1590502935357	1590502935368	OK	 
REQUEST	5298		Home	1590502935358	1590502935371	OK	 
REQUEST	2809		SeeMyDiagnosis	1590502935196	1590502935372	OK	 
REQUEST	2849		SeeMyDiagnosis	1590502935196	1590502935375	OK	 
REQUEST	2806		SeeMyDiagnosis	1590502935150	1590502935375	OK	 
REQUEST	4130		Logged	1590502935213	1590502935376	OK	 
REQUEST	3487		Mypets	1590502935153	1590502935376	OK	 
REQUEST	4087		Logged	1590502935153	1590502935377	OK	 
USER	PetWithDiagnosis	417	END	1590502874333	1590502935378
USER	PetWithoutDiagnosis	456	END	1590502874333	1590502935378
REQUEST	4130		Logged Redirect 1	1590502935376	1590502935380	OK	 
USER	PetWithDiagnosis	5299	START	1590502935381	1590502935381
USER	PetWithoutDiagnosis	5338	START	1590502935382	1590502935382
REQUEST	2851		SeeMyDiagnosis	1590502935234	1590502935384	OK	 
REQUEST	4087		Logged Redirect 1	1590502935377	1590502935384	OK	 
REQUEST	4738		Login	1590502935380	1590502935386	OK	 
REQUEST	4777		Login	1590502935381	1590502935386	OK	 
REQUEST	5299		Home	1590502935381	1590502935389	OK	 
REQUEST	5338		Home	1590502935382	1590502935389	OK	 
REQUEST	2852		SeeMyDiagnosis	1590502935243	1590502935392	OK	 
REQUEST	2850		SeeMyDiagnosis	1590502935213	1590502935392	OK	 
REQUEST	4131		Logged	1590502935253	1590502935398	OK	 
REQUEST	4097		Logged	1590502935394	1590502935398	OK	 
USER	PetWithDiagnosis	5300	START	1590502935395	1590502935395
USER	PetWithoutDiagnosis	5339	START	1590502935396	1590502935396
REQUEST	3444		Mypets	1590502935044	1590502935402	OK	 
REQUEST	2858		SeeMyDiagnosis	1590502935394	1590502935402	OK	 
REQUEST	4131		Logged Redirect 1	1590502935398	1590502935403	OK	 
REQUEST	4097		Logged Redirect 1	1590502935398	1590502935405	OK	 
REQUEST	5339		Home	1590502935398	1590502935405	OK	 
USER	PetWithDiagnosis	418	END	1590502874364	1590502935407
USER	PetWithoutDiagnosis	457	END	1590502874364	1590502935407
REQUEST	4092		Logged	1590502935279	1590502935409	OK	 
REQUEST	5300		Home	1590502935396	1590502935410	OK	 
REQUEST	4092		Logged Redirect 1	1590502935409	1590502935412	OK	 
REQUEST	2810		SeeMyDiagnosis	1590502935210	1590502935413	OK	 
REQUEST	4093		Logged	1590502935294	1590502935415	OK	 
REQUEST	4093		Logged Redirect 1	1590502935416	1590502935421	OK	 
REQUEST	4739		Login	1590502935418	1590502935421	OK	 
REQUEST	4778		Login	1590502935419	1590502935421	OK	 
USER	PetWithoutDiagnosis	5340	START	1590502935424	1590502935424
USER	PetWithDiagnosis	5301	START	1590502935424	1590502935424
REQUEST	4740		Login	1590502935423	1590502935425	OK	 
REQUEST	4779		Login	1590502935423	1590502935427	OK	 
REQUEST	5301		Home	1590502935425	1590502935432	OK	 
REQUEST	5340		Home	1590502935425	1590502935433	OK	 
USER	PetWithoutDiagnosis	458	END	1590502874385	1590502935435
USER	PetWithDiagnosis	419	END	1590502874385	1590502935436
REQUEST	3492		Mypets	1590502935280	1590502935442	OK	 
USER	PetWithoutDiagnosis	459	END	1590502874417	1590502935442
USER	PetWithDiagnosis	5302	START	1590502935444	1590502935444
USER	PetWithoutDiagnosis	5341	START	1590502935444	1590502935444
REQUEST	4133		Logged	1590502935294	1590502935449	OK	 
REQUEST	4099		Logged	1590502935442	1590502935449	OK	 
REQUEST	4741		Login	1590502935444	1590502935449	OK	 
REQUEST	5302		Home	1590502935446	1590502935452	OK	 
REQUEST	4133		Logged Redirect 1	1590502935449	1590502935454	OK	 
REQUEST	4099		Logged Redirect 1	1590502935449	1590502935455	OK	 
REQUEST	3486		Mypets	1590502935117	1590502935466	OK	 
REQUEST	5341		Home	1590502935446	1590502935467	OK	 
REQUEST	4088		Logged	1590502935164	1590502935467	OK	 
USER	PetWithDiagnosis	420	END	1590502874417	1590502935467
REQUEST	4088		Logged Redirect 1	1590502935467	1590502935470	OK	 
REQUEST	4780		Login	1590502935467	1590502935470	OK	 
REQUEST	2854		SeeMyDiagnosis	1590502935306	1590502935473	OK	 
REQUEST	2853		SeeMyDiagnosis	1590502935294	1590502935475	OK	 
REQUEST	2848		SeeMyDiagnosis	1590502935196	1590502935477	OK	 
REQUEST	3449		Mypets	1590502935164	1590502935477	OK	 
REQUEST	2855		SeeMyDiagnosis	1590502935356	1590502935479	OK	 
REQUEST	2860		SeeMyDiagnosis	1590502935471	1590502935480	OK	 
USER	PetWithDiagnosis	421	END	1590502874432	1590502935482
USER	PetWithDiagnosis	5303	START	1590502935482	1590502935482
USER	PetWithoutDiagnosis	460	END	1590502874432	1590502935482
USER	PetWithoutDiagnosis	5342	START	1590502935482	1590502935482
REQUEST	4781		Login	1590502935482	1590502935485	OK	 
REQUEST	4742		Login	1590502935482	1590502935486	OK	 
REQUEST	2856		SeeMyDiagnosis	1590502935356	1590502935490	OK	 
REQUEST	5342		Home	1590502935484	1590502935491	OK	 
REQUEST	5303		Home	1590502935483	1590502935492	OK	 
USER	PetWithoutDiagnosis	5343	START	1590502935494	1590502935494
REQUEST	3488		Mypets	1590502935177	1590502935496	OK	 
REQUEST	3451		Mypets	1590502935214	1590502935497	OK	 
REQUEST	4135		Logged	1590502935356	1590502935498	OK	 
REQUEST	4141		Logged	1590502935494	1590502935498	OK	 
REQUEST	4095		Logged	1590502935356	1590502935498	OK	 
USER	PetWithDiagnosis	5304	START	1590502935494	1590502935494
REQUEST	4141		Logged Redirect 1	1590502935498	1590502935500	OK	 
REQUEST	4090		Logged	1590502935213	1590502935501	OK	 
REQUEST	5343		Home	1590502935494	1590502935502	OK	 
REQUEST	4095		Logged Redirect 1	1590502935498	1590502935503	OK	 
REQUEST	4090		Logged Redirect 1	1590502935501	1590502935505	OK	 
REQUEST	5304		Home	1590502935496	1590502935505	OK	 
USER	PetWithoutDiagnosis	461	END	1590502874464	1590502935505
USER	PetWithDiagnosis	422	END	1590502874464	1590502935506
REQUEST	4135		Logged Redirect 1	1590502935498	1590502935507	OK	 
REQUEST	4782		Login	1590502935506	1590502935509	OK	 
REQUEST	4743		Login	1590502935506	1590502935509	OK	 
REQUEST	2819		SeeMyDiagnosis	1590502935467	1590502935511	OK	 
REQUEST	2815		SeeMyDiagnosis	1590502935355	1590502935517	OK	 
REQUEST	4142		Logged	1590502935516	1590502935517	OK	 
REQUEST	2812		SeeMyDiagnosis	1590502935243	1590502935517	OK	 
REQUEST	4136		Logged	1590502935379	1590502935518	OK	 
REQUEST	3450		Mypets	1590502935188	1590502935520	OK	 
REQUEST	2816		SeeMyDiagnosis	1590502935356	1590502935521	OK	 
REQUEST	2857		SeeMyDiagnosis	1590502935380	1590502935522	OK	 
REQUEST	4142		Logged Redirect 1	1590502935517	1590502935523	OK	 
REQUEST	4136		Logged Redirect 1	1590502935518	1590502935523	OK	 
REQUEST	2820		SeeMyDiagnosis	1590502935467	1590502935527	OK	 
USER	PetWithoutDiagnosis	5344	START	1590502935527	1590502935527
USER	PetWithDiagnosis	5305	START	1590502935527	1590502935527
REQUEST	4744		Login	1590502935526	1590502935529	OK	 
REQUEST	4783		Login	1590502935526	1590502935533	OK	 
REQUEST	5305		Home	1590502935527	1590502935533	OK	 
REQUEST	5344		Home	1590502935527	1590502935534	OK	 
REQUEST	2811		SeeMyDiagnosis	1590502935236	1590502935536	OK	 
REQUEST	4132		Logged	1590502935282	1590502935536	OK	 
USER	PetWithoutDiagnosis	462	END	1590502874486	1590502935538
USER	PetWithDiagnosis	423	END	1590502874486	1590502935538
REQUEST	4138		Logged	1590502935417	1590502935538	OK	 
REQUEST	4132		Logged Redirect 1	1590502935536	1590502935539	OK	 
REQUEST	4138		Logged Redirect 1	1590502935538	1590502935543	OK	 
REQUEST	3496		Mypets	1590502935367	1590502935543	OK	 
USER	PetWithDiagnosis	5306	START	1590502935543	1590502935543
USER	PetWithoutDiagnosis	5345	START	1590502935543	1590502935543
REQUEST	4745		Login	1590502935543	1590502935546	OK	 
REQUEST	2817		SeeMyDiagnosis	1590502935380	1590502935548	OK	 
REQUEST	5306		Home	1590502935544	1590502935548	OK	 
REQUEST	3490		Mypets	1590502935210	1590502935548	OK	 
REQUEST	5345		Home	1590502935544	1590502935552	OK	 
USER	PetWithDiagnosis	424	END	1590502874517	1590502935556
REQUEST	3453		Mypets	1590502935279	1590502935556	OK	 
REQUEST	4139		Logged	1590502935444	1590502935557	OK	 
REQUEST	4139		Logged Redirect 1	1590502935557	1590502935561	OK	 
REQUEST	2864		SeeMyDiagnosis	1590502935556	1590502935566	OK	 
USER	PetWithoutDiagnosis	463	END	1590502874517	1590502935568
REQUEST	2818		SeeMyDiagnosis	1590502935396	1590502935572	OK	 
REQUEST	4784		Login	1590502935569	1590502935572	OK	 
REQUEST	4140		Logged	1590502935467	1590502935572	OK	 
REQUEST	3499		Mypets	1590502935437	1590502935573	OK	 
USER	PetWithoutDiagnosis	464	END	1590502874533	1590502935573
USER	PetWithDiagnosis	425	END	1590502874533	1590502935573
REQUEST	3498		Mypets	1590502935417	1590502935574	OK	 
USER	PetWithoutDiagnosis	5346	START	1590502935574	1590502935574
USER	PetWithDiagnosis	5307	START	1590502935574	1590502935574
REQUEST	2859		SeeMyDiagnosis	1590502935467	1590502935577	OK	 
REQUEST	2814		SeeMyDiagnosis	1590502935294	1590502935579	OK	 
REQUEST	4746		Login	1590502935574	1590502935579	OK	 
REQUEST	3502		Mypets	1590502935516	1590502935580	OK	 
REQUEST	4785		Login	1590502935574	1590502935580	OK	 
REQUEST	4140		Logged Redirect 1	1590502935573	1590502935580	OK	 
REQUEST	2865		SeeMyDiagnosis	1590502935573	1590502935584	OK	 
REQUEST	3497		Mypets	1590502935394	1590502935584	OK	 
REQUEST	5307		Home	1590502935574	1590502935584	OK	 
REQUEST	4100		Logged	1590502935467	1590502935585	OK	 
REQUEST	5346		Home	1590502935574	1590502935586	OK	 
REQUEST	4101		Logged	1590502935493	1590502935587	OK	 
REQUEST	4100		Logged Redirect 1	1590502935585	1590502935588	OK	 
REQUEST	3491		Mypets	1590502935238	1590502935590	OK	 
REQUEST	4101		Logged Redirect 1	1590502935587	1590502935591	OK	 
REQUEST	2862		SeeMyDiagnosis	1590502935494	1590502935593	OK	 
USER	PetWithoutDiagnosis	465	END	1590502874565	1590502935597
USER	PetWithoutDiagnosis	5347	START	1590502935597	1590502935597
USER	PetWithDiagnosis	5308	START	1590502935597	1590502935597
REQUEST	5308		Home	1590502935598	1590502935602	OK	 
USER	PetWithDiagnosis	426	END	1590502874565	1590502935602
REQUEST	5347		Home	1590502935598	1590502935604	OK	 
REQUEST	4786		Login	1590502935603	1590502935606	OK	 
REQUEST	4747		Login	1590502935604	1590502935607	OK	 
REQUEST	3458		Mypets	1590502935394	1590502935610	OK	 
REQUEST	2821		SeeMyDiagnosis	1590502935467	1590502935612	OK	 
USER	PetWithoutDiagnosis	466	END	1590502874587	1590502935616
REQUEST	3494		Mypets	1590502935320	1590502935617	OK	 
REQUEST	4137		Logged	1590502935394	1590502935618	OK	 
REQUEST	4091		Logged	1590502935253	1590502935618	OK	 
REQUEST	4102		Logged	1590502935516	1590502935618	OK	 
REQUEST	3461		Mypets	1590502935471	1590502935622	OK	 
REQUEST	4091		Logged Redirect 1	1590502935618	1590502935622	OK	 
REQUEST	4137		Logged Redirect 1	1590502935618	1590502935623	OK	 
REQUEST	4102		Logged Redirect 1	1590502935618	1590502935624	OK	 
USER	PetWithDiagnosis	5309	START	1590502935624	1590502935624
USER	PetWithDiagnosis	427	END	1590502874587	1590502935625
REQUEST	3493		Mypets	1590502935294	1590502935625	OK	 
REQUEST	4098		Logged	1590502935417	1590502935626	OK	 
USER	PetWithoutDiagnosis	5348	START	1590502935626	1590502935626
REQUEST	5309		Home	1590502935624	1590502935628	OK	 
REQUEST	4098		Logged Redirect 1	1590502935626	1590502935629	OK	 
REQUEST	5348		Home	1590502935626	1590502935632	OK	 
REQUEST	4748		Login	1590502935636	1590502935637	OK	 
REQUEST	4787		Login	1590502935636	1590502935638	OK	 
USER	PetWithDiagnosis	5310	START	1590502935647	1590502935647
USER	PetWithoutDiagnosis	5349	START	1590502935647	1590502935647
REQUEST	4749		Login	1590502935653	1590502935655	OK	 
REQUEST	5310		Home	1590502935650	1590502935656	OK	 
REQUEST	4788		Login	1590502935654	1590502935657	OK	 
REQUEST	5349		Home	1590502935650	1590502935658	OK	 
REQUEST	3462		Mypets	1590502935506	1590502935661	OK	 
REQUEST	3495		Mypets	1590502935358	1590502935666	OK	 
USER	PetWithDiagnosis	428	END	1590502874613	1590502935668
USER	PetWithoutDiagnosis	467	END	1590502874613	1590502935668
REQUEST	3500		Mypets	1590502935467	1590502935669	OK	 
REQUEST	2813		SeeMyDiagnosis	1590502935294	1590502935673	OK	 
USER	PetWithDiagnosis	5311	START	1590502935679	1590502935679
REQUEST	4750		Login	1590502935678	1590502935682	OK	 
REQUEST	4789		Login	1590502935678	1590502935682	OK	 
USER	PetWithDiagnosis	429	END	1590502874634	1590502935683
USER	PetWithoutDiagnosis	468	END	1590502874634	1590502935683
USER	PetWithoutDiagnosis	5350	START	1590502935683	1590502935683
REQUEST	5311		Home	1590502935680	1590502935689	OK	 
REQUEST	5350		Home	1590502935683	1590502935689	OK	 
REQUEST	2822		SeeMyDiagnosis	1590502935538	1590502935695	OK	 
USER	PetWithDiagnosis	5312	START	1590502935695	1590502935695
USER	PetWithoutDiagnosis	5351	START	1590502935695	1590502935695
REQUEST	4103		Logged	1590502935538	1590502935696	OK	 
REQUEST	3460		Mypets	1590502935467	1590502935700	OK	 
REQUEST	3457		Mypets	1590502935379	1590502935701	OK	 
REQUEST	5312		Home	1590502935695	1590502935701	OK	 
REQUEST	5351		Home	1590502935695	1590502935701	OK	 
REQUEST	4110		Logged	1590502935695	1590502935702	OK	 
REQUEST	4103		Logged Redirect 1	1590502935696	1590502935702	OK	 
REQUEST	4149		Logged	1590502935695	1590502935703	OK	 
REQUEST	2823		SeeMyDiagnosis	1590502935538	1590502935705	OK	 
REQUEST	3464		Mypets	1590502935538	1590502935706	OK	 
REQUEST	3456		Mypets	1590502935358	1590502935706	OK	 
REQUEST	4110		Logged Redirect 1	1590502935702	1590502935707	OK	 
REQUEST	4149		Logged Redirect 1	1590502935703	1590502935707	OK	 
USER	PetWithDiagnosis	430	END	1590502874666	1590502935707
REQUEST	3459		Mypets	1590502935418	1590502935709	OK	 
USER	PetWithoutDiagnosis	469	END	1590502874666	1590502935709
REQUEST	4134		Logged	1590502935354	1590502935711	OK	 
REQUEST	4094		Logged	1590502935355	1590502935711	OK	 
REQUEST	4096		Logged	1590502935378	1590502935712	OK	 
REQUEST	4150		Logged	1590502935710	1590502935713	OK	 
REQUEST	4751		Login	1590502935710	1590502935713	OK	 
REQUEST	4134		Logged Redirect 1	1590502935711	1590502935713	OK	 
REQUEST	4094		Logged Redirect 1	1590502935711	1590502935714	OK	 
REQUEST	4790		Login	1590502935710	1590502935714	OK	 
REQUEST	4145		Logged	1590502935597	1590502935715	OK	 
REQUEST	4106		Logged	1590502935603	1590502935716	OK	 
REQUEST	4150		Logged Redirect 1	1590502935713	1590502935718	OK	 
REQUEST	4096		Logged Redirect 1	1590502935712	1590502935718	OK	 
REQUEST	4145		Logged Redirect 1	1590502935715	1590502935719	OK	 
REQUEST	4106		Logged Redirect 1	1590502935716	1590502935721	OK	 
REQUEST	2829		SeeMyDiagnosis	1590502935695	1590502935724	OK	 
REQUEST	4752		Login	1590502935728	1590502935729	OK	 
USER	PetWithDiagnosis	5313	START	1590502935728	1590502935728
USER	PetWithoutDiagnosis	5352	START	1590502935728	1590502935728
USER	PetWithoutDiagnosis	470	END	1590502874688	1590502935732
REQUEST	4791		Login	1590502935728	1590502935732	OK	 
USER	PetWithDiagnosis	431	END	1590502874688	1590502935734
REQUEST	5313		Home	1590502935730	1590502935742	OK	 
REQUEST	5352		Home	1590502935730	1590502935742	OK	 
REQUEST	2826		SeeMyDiagnosis	1590502935597	1590502935744	OK	 
USER	PetWithDiagnosis	5314	START	1590502935746	1590502935746
REQUEST	3466		Mypets	1590502935587	1590502935749	OK	 
USER	PetWithoutDiagnosis	5353	START	1590502935750	1590502935750
REQUEST	5314		Home	1590502935747	1590502935755	OK	 
REQUEST	5353		Home	1590502935750	1590502935759	OK	 
REQUEST	4753		Login	1590502935753	1590502935759	OK	 
REQUEST	4792		Login	1590502935753	1590502935759	OK	 
REQUEST	3503		Mypets	1590502935538	1590502935768	OK	 
USER	PetWithoutDiagnosis	471	END	1590502874712	1590502935770
USER	PetWithDiagnosis	432	END	1590502874712	1590502935777
USER	PetWithDiagnosis	5315	START	1590502935777	1590502935777
USER	PetWithoutDiagnosis	5354	START	1590502935777	1590502935777
REQUEST	4793		Login	1590502935777	1590502935782	OK	 
REQUEST	4754		Login	1590502935778	1590502935783	OK	 
REQUEST	5315		Home	1590502935778	1590502935786	OK	 
REQUEST	5354		Home	1590502935779	1590502935786	OK	 
USER	PetWithoutDiagnosis	472	END	1590502874734	1590502935788
USER	PetWithDiagnosis	433	END	1590502874734	1590502935788
USER	PetWithDiagnosis	5316	START	1590502935796	1590502935796
USER	PetWithoutDiagnosis	5355	START	1590502935796	1590502935796
REQUEST	4755		Login	1590502935805	1590502935809	OK	 
REQUEST	4794		Login	1590502935807	1590502935810	OK	 
REQUEST	5316		Home	1590502935796	1590502935813	OK	 
REQUEST	3467		Mypets	1590502935616	1590502935816	OK	 
REQUEST	5355		Home	1590502935799	1590502935818	OK	 
USER	PetWithoutDiagnosis	473	END	1590502874765	1590502935819
USER	PetWithDiagnosis	434	END	1590502874765	1590502935819
USER	PetWithoutDiagnosis	474	END	1590502874786	1590502935820
USER	PetWithDiagnosis	435	END	1590502874786	1590502935824
USER	PetWithDiagnosis	5317	START	1590502935825	1590502935825
USER	PetWithoutDiagnosis	5356	START	1590502935825	1590502935825
REQUEST	4756		Login	1590502935825	1590502935831	OK	 
REQUEST	5356		Home	1590502935825	1590502935836	OK	 
REQUEST	4795		Login	1590502935825	1590502935836	OK	 
REQUEST	3463		Mypets	1590502935516	1590502935841	OK	 
REQUEST	2827		SeeMyDiagnosis	1590502935636	1590502935846	OK	 
USER	PetWithoutDiagnosis	5357	START	1590502935851	1590502935851
USER	PetWithDiagnosis	5318	START	1590502935851	1590502935851
REQUEST	5317		Home	1590502935825	1590502935854	OK	 
REQUEST	4796		Login	1590502935853	1590502935858	OK	 
REQUEST	4757		Login	1590502935853	1590502935858	OK	 
REQUEST	5357		Home	1590502935852	1590502935861	OK	 
REQUEST	5318		Home	1590502935852	1590502935862	OK	 
REQUEST	3465		Mypets	1590502935569	1590502935864	OK	 
REQUEST	4107		Logged	1590502935647	1590502935865	OK	 
REQUEST	4107		Logged Redirect 1	1590502935865	1590502935870	OK	 
REQUEST	2828		SeeMyDiagnosis	1590502935671	1590502935871	OK	 
REQUEST	4108		Logged	1590502935675	1590502935873	OK	 
REQUEST	3504		Mypets	1590502935569	1590502935878	OK	 
