ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia22Test	historia22test	1590522786541	 	3.3.1
REQUEST	594		Home	1590522832376	1590522832382	OK	 
REQUEST	600		Home	1590522832376	1590522832382	OK	 
REQUEST	27		DiagnosisCreated	1590522832388	1590522832391	OK	 
REQUEST	508		Login	1590522832410	1590522832411	OK	 
REQUEST	501		Login	1590522832410	1590522832411	OK	 
USER	DiagnosisCreatedScn	595	START	1590522832538	1590522832538
USER	DiagnosisNotCreatedScn	601	START	1590522832538	1590522832538
REQUEST	595		Home	1590522832538	1590522832541	OK	 
REQUEST	601		Home	1590522832538	1590522832541	OK	 
REQUEST	109		AddNotDiagnosisForm	1590522832571	1590522832573	OK	 
REQUEST	509		Login	1590522832583	1590522832584	OK	 
REQUEST	502		Login	1590522832585	1590522832586	OK	 
REQUEST	105		AddNotDiagnosisForm	1590522832626	1590522832629	OK	 
REQUEST	98		AddDiagnosisForm	1590522832629	1590522832632	OK	 
REQUEST	183		MyVetSpace	1590522827034	1590522832642	OK	 
REQUEST	340		Logged	1590522828289	1590522832646	OK	 
REQUEST	346		Logged	1590522828190	1590522832646	OK	 
REQUEST	338		Logged	1590522828023	1590522832646	OK	 
REQUEST	338		Logged Redirect 1	1590522832646	1590522832649	OK	 
REQUEST	340		Logged Redirect 1	1590522832646	1590522832650	OK	 
REQUEST	346		Logged Redirect 1	1590522832646	1590522832650	OK	 
REQUEST	188		MyVetSpace	1590522826982	1590522832682	OK	 
REQUEST	347		Logged	1590522828537	1590522832684	OK	 
REQUEST	276		Logged	1590522823754	1590522832684	OK	 
REQUEST	276		Logged Redirect 1	1590522832684	1590522832686	OK	 
REQUEST	347		Logged Redirect 1	1590522832684	1590522832687	OK	 
USER	DiagnosisCreatedScn	596	START	1590522832689	1590522832689
USER	DiagnosisNotCreatedScn	602	START	1590522832690	1590522832690
REQUEST	602		Home	1590522832690	1590522832694	OK	 
REQUEST	596		Home	1590522832690	1590522832696	OK	 
REQUEST	190		MyVetSpace	1590522827034	1590522832696	OK	 
REQUEST	291		Logged	1590522824004	1590522832714	OK	 
REQUEST	348		Logged	1590522828538	1590522832716	OK	 
REQUEST	291		Logged Redirect 1	1590522832715	1590522832719	OK	 
REQUEST	348		Logged Redirect 1	1590522832716	1590522832721	OK	 
REQUEST	503		Login	1590522832743	1590522832744	OK	 
REQUEST	510		Login	1590522832743	1590522832744	OK	 
REQUEST	107		AddNotDiagnosisForm	1590522832743	1590522832746	OK	 
REQUEST	197		MyVetSpace	1590522827201	1590522832755	OK	 
REQUEST	106		AddNotDiagnosisForm	1590522832774	1590522832823	OK	 
USER	DiagnosisCreatedScn	603	START	1590522832854	1590522832854
USER	DiagnosisNotCreatedScn	610	START	1590522832854	1590522832854
REQUEST	38		DiagnosisCreated	1590522832854	1590522832857	OK	 
REQUEST	603		Home	1590522832854	1590522832857	OK	 
REQUEST	610		Home	1590522832855	1590522832858	OK	 
REQUEST	30		DiagnosisCreated	1590522832854	1590522832858	OK	 
REQUEST	517		Login	1590522832891	1590522832892	OK	 
REQUEST	511		Login	1590522832891	1590522832892	OK	 
REQUEST	29		DiagnosisCreated	1590522832926	1590522832935	OK	 
USER	DiagnosisNotCreatedScn	611	START	1590522832979	1590522832979
USER	DiagnosisCreatedScn	604	START	1590522832979	1590522832979
REQUEST	101		AddDiagnosisForm	1590522832979	1590522832981	OK	 
REQUEST	604		Home	1590522832979	1590522832997	OK	 
REQUEST	611		Home	1590522832979	1590522833000	OK	 
REQUEST	518		Login	1590522833039	1590522833039	OK	 
REQUEST	512		Login	1590522833039	1590522833057	OK	 
REQUEST	114		MyVetSpace	1590522819440	1590522833115	OK	 
REQUEST	343		Logged	1590522828771	1590522833116	OK	 
REQUEST	295		Logged	1590522824639	1590522833117	OK	 
REQUEST	295		Logged Redirect 1	1590522833117	1590522833118	OK	 
REQUEST	343		Logged Redirect 1	1590522833116	1590522833119	OK	 
USER	DiagnosisCreatedScn	605	START	1590522833165	1590522833165
USER	DiagnosisNotCreatedScn	612	START	1590522833166	1590522833166
REQUEST	605		Home	1590522833166	1590522833168	OK	 
REQUEST	612		Home	1590522833167	1590522833169	OK	 
REQUEST	192		MyVetSpace	1590522827595	1590522833213	OK	 
REQUEST	350		Logged	1590522828771	1590522833214	OK	 
REQUEST	350		Logged Redirect 1	1590522833214	1590522833235	OK	 
REQUEST	242		Logged	1590522820812	1590522833235	OK	 
REQUEST	242		Logged Redirect 1	1590522833235	1590522833237	OK	 
USER	DiagnosisNotCreatedScn	613	START	1590522833272	1590522833272
USER	DiagnosisCreatedScn	606	START	1590522833272	1590522833272
REQUEST	519		Login	1590522833271	1590522833333	OK	 
REQUEST	606		Home	1590522833272	1590522833335	OK	 
REQUEST	613		Home	1590522833273	1590522833335	OK	 
REQUEST	108		AddNotDiagnosisForm	1590522833309	1590522833337	OK	 
REQUEST	513		Login	1590522833271	1590522833339	OK	 
REQUEST	100		AddDiagnosisForm	1590522833271	1590522833368	OK	 
REQUEST	514		Login	1590522833374	1590522833375	OK	 
REQUEST	166		MyVetSpace	1590522827818	1590522833379	OK	 
REQUEST	352		Logged	1590522829095	1590522833386	OK	 
REQUEST	357		Logged	1590522828928	1590522833386	OK	 
REQUEST	357		Logged Redirect 1	1590522833386	1590522833388	OK	 
REQUEST	352		Logged Redirect 1	1590522833386	1590522833388	OK	 
REQUEST	296		Logged	1590522824784	1590522833392	OK	 
REQUEST	359		Logged	1590522829223	1590522833392	OK	 
REQUEST	296		Logged Redirect 1	1590522833392	1590522833393	OK	 
REQUEST	359		Logged Redirect 1	1590522833392	1590522833394	OK	 
REQUEST	358		Logged	1590522829095	1590522833405	OK	 
REQUEST	358		Logged Redirect 1	1590522833406	1590522833407	OK	 
USER	DiagnosisCreatedScn	607	START	1590522833408	1590522833408
USER	DiagnosisNotCreatedScn	614	START	1590522833409	1590522833409
REQUEST	607		Home	1590522833409	1590522833411	OK	 
REQUEST	614		Home	1590522833409	1590522833412	OK	 
REQUEST	520		Login	1590522833420	1590522833420	OK	 
REQUEST	200		MyVetSpace	1590522828023	1590522833437	OK	 
REQUEST	39		DiagnosisCreated	1590522833497	1590522833499	OK	 
USER	DiagnosisNotCreatedScn	615	START	1590522833550	1590522833550
USER	DiagnosisCreatedScn	608	START	1590522833550	1590522833550
REQUEST	615		Home	1590522833550	1590522833553	OK	 
REQUEST	608		Home	1590522833550	1590522833553	OK	 
REQUEST	515		Login	1590522833569	1590522833570	OK	 
REQUEST	521		Login	1590522833569	1590522833570	OK	 
REQUEST	110		AddNotDiagnosisForm	1590522833569	1590522833572	OK	 
REQUEST	45		AddDiagnosisForm	1590522833586	1590522833588	OK	 
REQUEST	111		AddDiagnosisForm	1590522833645	1590522833651	OK	 
REQUEST	189		MyVetSpace	1590522826982	1590522833653	OK	 
USER	DiagnosisNotCreatedScn	616	START	1590522833712	1590522833712
USER	DiagnosisCreatedScn	609	START	1590522833712	1590522833712
REQUEST	51		DiagnosisCreated	1590522833711	1590522833728	OK	 
REQUEST	616		Home	1590522833713	1590522833730	OK	 
REQUEST	609		Home	1590522833713	1590522833731	OK	 
REQUEST	163		MyVetSpace	1590522826707	1590522833752	OK	 
REQUEST	360		Logged	1590522829478	1590522833759	OK	 
REQUEST	360		Logged Redirect 1	1590522833759	1590522833761	OK	 
REQUEST	522		Login	1590522833763	1590522833764	OK	 
REQUEST	516		Login	1590522833804	1590522833816	OK	 
USER	DiagnosisCreatedScn	617	START	1590522833836	1590522833836
REQUEST	617		Home	1590522833836	1590522833840	OK	 
USER	DiagnosisNotCreatedScn	624	START	1590522833841	1590522833841
REQUEST	624		Home	1590522833842	1590522833850	OK	 
REQUEST	523		Login	1590522833888	1590522833888	OK	 
REQUEST	530		Login	1590522833888	1590522833889	OK	 
REQUEST	41		DiagnosisCreated	1590522833887	1590522833904	OK	 
USER	DiagnosisCreatedScn	618	START	1590522833988	1590522833988
USER	DiagnosisNotCreatedScn	625	START	1590522833988	1590522833988
REQUEST	618		Home	1590522833988	1590522833991	OK	 
REQUEST	625		Home	1590522833988	1590522833991	OK	 
REQUEST	195		MyVetSpace	1590522828400	1590522834041	OK	 
REQUEST	524		Login	1590522834057	1590522834058	OK	 
REQUEST	88		MyVetSpace	1590522817580	1590522834065	OK	 
REQUEST	370		Logged	1590522829855	1590522834066	OK	 
REQUEST	254		Logged	1590522821411	1590522834066	OK	 
REQUEST	299		Logged	1590522825229	1590522834066	OK	 
REQUEST	298		Logged	1590522825051	1590522834066	OK	 
REQUEST	298		Logged Redirect 1	1590522834066	1590522834068	OK	 
REQUEST	254		Logged Redirect 1	1590522834066	1590522834068	OK	 
REQUEST	370		Logged Redirect 1	1590522834066	1590522834068	OK	 
REQUEST	356		Logged	1590522829770	1590522834072	OK	 
REQUEST	363		Logged	1590522829855	1590522834073	OK	 
REQUEST	364		Logged	1590522830027	1590522834073	OK	 
REQUEST	361		Logged	1590522829556	1590522834074	OK	 
REQUEST	356		Logged Redirect 1	1590522834073	1590522834074	OK	 
REQUEST	299		Logged Redirect 1	1590522834066	1590522834074	OK	 
REQUEST	363		Logged Redirect 1	1590522834073	1590522834075	OK	 
REQUEST	364		Logged Redirect 1	1590522834074	1590522834075	OK	 
REQUEST	361		Logged Redirect 1	1590522834074	1590522834075	OK	 
REQUEST	531		Login	1590522834057	1590522834084	OK	 
USER	DiagnosisNotCreatedScn	626	START	1590522834099	1590522834099
USER	DiagnosisCreatedScn	619	START	1590522834099	1590522834099
REQUEST	626		Home	1590522834099	1590522834102	OK	 
REQUEST	619		Home	1590522834099	1590522834102	OK	 
REQUEST	152		MyVetSpace	1590522824574	1590522834109	OK	 
REQUEST	309		Logged	1590522825635	1590522834110	OK	 
REQUEST	309		Logged Redirect 1	1590522834110	1590522834112	OK	 
REQUEST	532		Login	1590522834134	1590522834135	OK	 
REQUEST	525		Login	1590522834134	1590522834136	OK	 
REQUEST	112		AddDiagnosisForm	1590522834173	1590522834175	OK	 
REQUEST	118		AddNotDiagnosisForm	1590522834173	1590522834175	OK	 
REQUEST	83		AddDiagnosisForm	1590522834193	1590522834195	OK	 
USER	DiagnosisNotCreatedScn	627	START	1590522834259	1590522834259
USER	DiagnosisCreatedScn	620	START	1590522834259	1590522834259
REQUEST	526		Login	1590522834259	1590522834260	OK	 
REQUEST	533		Login	1590522834259	1590522834260	OK	 
REQUEST	627		Home	1590522834259	1590522834313	OK	 
REQUEST	117		AddNotDiagnosisForm	1590522834259	1590522834313	OK	 
REQUEST	620		Home	1590522834259	1590522834353	OK	 
REQUEST	40		DiagnosisCreated	1590522834305	1590522834353	OK	 
REQUEST	50		DiagnosisCreated	1590522834305	1590522834353	OK	 
REQUEST	82		AddNotDiagnosisForm	1590522834354	1590522834356	OK	 
USER	DiagnosisNotCreatedScn	628	START	1590522834402	1590522834402
USER	DiagnosisCreatedScn	621	START	1590522834402	1590522834402
REQUEST	628		Home	1590522834402	1590522834405	OK	 
REQUEST	621		Home	1590522834402	1590522834405	OK	 
REQUEST	133		MyVetSpace	1590522821139	1590522834474	OK	 
REQUEST	534		Login	1590522834483	1590522834484	OK	 
REQUEST	527		Login	1590522834483	1590522834484	OK	 
REQUEST	52		DiagnosisCreated	1590522834483	1590522834486	OK	 
REQUEST	113		AddDiagnosisForm	1590522834507	1590522834509	OK	 
REQUEST	153		MyVetSpace	1590522824639	1590522834510	OK	 
USER	DiagnosisCreatedScn	622	START	1590522834535	1590522834535
USER	DiagnosisNotCreatedScn	629	START	1590522834537	1590522834537
REQUEST	622		Home	1590522834535	1590522834539	OK	 
REQUEST	629		Home	1590522834537	1590522834540	OK	 
REQUEST	115		AddDiagnosisForm	1590522834579	1590522834581	OK	 
REQUEST	528		Login	1590522834653	1590522834654	OK	 
REQUEST	535		Login	1590522834653	1590522834654	OK	 
REQUEST	53		DiagnosisCreated	1590522834653	1590522834656	OK	 
REQUEST	196		MyVetSpace	1590522828536	1590522834663	OK	 
USER	DiagnosisCreatedScn	623	START	1590522834694	1590522834694
USER	DiagnosisNotCreatedScn	630	START	1590522834694	1590522834694
REQUEST	630		Home	1590522834695	1590522834697	OK	 
REQUEST	623		Home	1590522834695	1590522834697	OK	 
REQUEST	529		Login	1590522834712	1590522834713	OK	 
REQUEST	536		Login	1590522834785	1590522834786	OK	 
REQUEST	42		DiagnosisCreated	1590522834785	1590522834788	OK	 
USER	DiagnosisCreatedScn	631	START	1590522834885	1590522834885
USER	DiagnosisNotCreatedScn	637	START	1590522834892	1590522834892
REQUEST	210		MyVetSpace	1590522829152	1590522834894	OK	 
REQUEST	631		Home	1590522834892	1590522834894	OK	 
REQUEST	85		AddDiagnosisForm	1590522834892	1590522834896	OK	 
REQUEST	92		AddNotDiagnosisForm	1590522834922	1590522834924	OK	 
REQUEST	637		Home	1590522834892	1590522834925	OK	 
REQUEST	537		Login	1590522834947	1590522834948	OK	 
REQUEST	544		Login	1590522834947	1590522834965	OK	 
REQUEST	205		MyVetSpace	1590522829352	1590522835004	OK	 
REQUEST	372		Logged	1590522830244	1590522835004	OK	 
REQUEST	372		Logged Redirect 1	1590522835004	1590522835006	OK	 
USER	DiagnosisCreatedScn	632	START	1590522835036	1590522835036
USER	DiagnosisNotCreatedScn	638	START	1590522835036	1590522835036
REQUEST	545		Login	1590522835036	1590522835037	OK	 
REQUEST	538		Login	1590522835036	1590522835037	OK	 
REQUEST	632		Home	1590522835037	1590522835039	OK	 
REQUEST	638		Home	1590522835037	1590522835039	OK	 
REQUEST	54		DiagnosisCreated	1590522835126	1590522835169	OK	 
REQUEST	130		AddNotDiagnosisForm	1590522835126	1590522835168	OK	 
USER	DiagnosisNotCreatedScn	639	START	1590522835205	1590522835205
USER	DiagnosisCreatedScn	633	START	1590522835205	1590522835205
REQUEST	546		Login	1590522835205	1590522835206	OK	 
REQUEST	539		Login	1590522835205	1590522835206	OK	 
REQUEST	639		Home	1590522835205	1590522835208	OK	 
REQUEST	633		Home	1590522835205	1590522835208	OK	 
REQUEST	1		DiagnosisCreated	1590522829510	1590522835228	OK	 
REQUEST	80		DiagnosisCreated	1590522835278	1590522835284	OK	 
USER	DiagnosisCreatedScn	634	START	1590522835355	1590522835355
USER	DiagnosisNotCreatedScn	640	START	1590522835355	1590522835355
REQUEST	640		Home	1590522835355	1590522835369	OK	 
REQUEST	540		Login	1590522835339	1590522835370	OK	 
REQUEST	103		MyVetSpace	1590522818699	1590522835387	OK	 
REQUEST	547		Login	1590522835339	1590522835393	OK	 
USER	DiagnosisNotCreatedScn	16	END	1590522787689	1590522835407
REQUEST	2		DiagnosisCreated	1590522829811	1590522835411	OK	 
REQUEST	634		Home	1590522835355	1590522835412	OK	 
REQUEST	212		MyVetSpace	1590522829352	1590522835420	OK	 
REQUEST	366		Logged	1590522830434	1590522835422	OK	 
REQUEST	367		Logged	1590522830520	1590522835423	OK	 
REQUEST	366		Logged Redirect 1	1590522835422	1590522835424	OK	 
REQUEST	367		Logged Redirect 1	1590522835423	1590522835425	OK	 
REQUEST	548		Login	1590522835450	1590522835451	OK	 
REQUEST	541		Login	1590522835450	1590522835451	OK	 
REQUEST	99		MyVetSpace	1590522818141	1590522835472	OK	 
USER	DiagnosisCreatedScn	635	START	1590522835512	1590522835512
USER	DiagnosisNotCreatedScn	641	START	1590522835513	1590522835513
USER	DiagnosisCreatedScn	636	START	1590522835710	1590522835710
USER	DiagnosisNotCreatedScn	642	START	1590522835710	1590522835710
USER	DiagnosisNotCreatedScn	17	END	1590522787833	1590522835712
REQUEST	216		MyVetSpace	1590522830155	1590522835731	OK	 
REQUEST	368		Logged	1590522830641	1590522835732	OK	 
REQUEST	122		AddNotDiagnosisForm	1590522835492	1590522835734	OK	 
REQUEST	131		AddNotDiagnosisForm	1590522835492	1590522835737	OK	 
USER	DiagnosisNotCreatedScn	650	START	1590522835845	1590522835845
USER	DiagnosisCreatedScn	643	START	1590522835845	1590522835845
REQUEST	156		MyVetSpace	1590522830154	1590522835945	OK	 
REQUEST	641		Home	1590522835513	1590522835968	OK	 
REQUEST	635		Home	1590522835512	1590522835969	OK	 
REQUEST	549		Login	1590522835639	1590522835971	OK	 
REQUEST	542		Login	1590522835639	1590522835971	OK	 
USER	DiagnosisCreatedScn	644	START	1590522835997	1590522835997
USER	DiagnosisNotCreatedScn	651	START	1590522835997	1590522835997
REQUEST	208		MyVetSpace	1590522830154	1590522836026	OK	 
USER	DiagnosisCreatedScn	645	START	1590522836127	1590522836127
USER	DiagnosisNotCreatedScn	652	START	1590522836127	1590522836127
REQUEST	207		MyVetSpace	1590522830154	1590522836145	OK	 
REQUEST	369		Logged	1590522830789	1590522836149	OK	 
REQUEST	376		Logged	1590522830734	1590522836149	OK	 
REQUEST	320		Logged	1590522826556	1590522836149	OK	 
REQUEST	636		Home	1590522835711	1590522836151	OK	 
REQUEST	96		AddNotDiagnosisForm	1590522835676	1590522836151	OK	 
REQUEST	368		Logged Redirect 1	1590522835732	1590522836152	OK	 
REQUEST	642		Home	1590522835711	1590522836152	OK	 
REQUEST	55		DiagnosisCreated	1590522835711	1590522836152	OK	 
REQUEST	89		AddDiagnosisForm	1590522835639	1590522836152	OK	 
REQUEST	550		Login	1590522835801	1590522836153	OK	 
REQUEST	56		DiagnosisCreated	1590522835738	1590522836154	OK	 
REQUEST	65		DiagnosisCreated	1590522835801	1590522836156	OK	 
REQUEST	643		Home	1590522835845	1590522836157	OK	 
REQUEST	650		Home	1590522835845	1590522836158	OK	 
USER	DiagnosisNotCreatedScn	18	END	1590522787970	1590522836167
USER	DiagnosisNotCreatedScn	19	END	1590522788112	1590522836167
REQUEST	127		AddDiagnosisForm	1590522835886	1590522836177	OK	 
REQUEST	319		Logged	1590522826212	1590522836178	OK	 
REQUEST	543		Login	1590522835801	1590522836178	OK	 
USER	DiagnosisNotCreatedScn	653	START	1590522836272	1590522836272
USER	DiagnosisCreatedScn	646	START	1590522836272	1590522836272
REQUEST	385		Logged	1590522831103	1590522836282	OK	 
REQUEST	384		Logged	1590522831035	1590522836282	OK	 
REQUEST	378		Logged	1590522831135	1590522836283	OK	 
REQUEST	551		Login	1590522835940	1590522836283	OK	 
REQUEST	557		Login	1590522835940	1590522836283	OK	 
REQUEST	4		DiagnosisCreated	1590522830244	1590522836285	OK	 
REQUEST	37		AddNotDiagnosisForm	1590522835926	1590522836284	OK	 
REQUEST	132		AddNotDiagnosisForm	1590522835940	1590522836285	OK	 
REQUEST	651		Home	1590522835997	1590522836286	OK	 
REQUEST	644		Home	1590522835997	1590522836286	OK	 
USER	DiagnosisCreatedScn	647	START	1590522836411	1590522836411
USER	DiagnosisNotCreatedScn	654	START	1590522836411	1590522836411
REQUEST	279		MyVetSpace	1590522835355	1590522836541	OK	 
USER	DiagnosisCreatedScn	648	START	1590522836553	1590522836553
USER	DiagnosisNotCreatedScn	655	START	1590522836554	1590522836554
REQUEST	224		MyVetSpace	1590522830608	1590522836641	OK	 
REQUEST	66		DiagnosisCreated	1590522836096	1590522836649	OK	 
REQUEST	558		Login	1590522836127	1590522836650	OK	 
REQUEST	67		DiagnosisCreated	1590522836127	1590522836651	OK	 
REQUEST	2		DiagnosisCreated Redirect 1	1590522835411	1590522836653	OK	 
REQUEST	552		Login	1590522836127	1590522836661	OK	 
REQUEST	652		Home	1590522836128	1590522836667	OK	 
REQUEST	369		Logged Redirect 1	1590522836149	1590522836667	OK	 
REQUEST	376		Logged Redirect 1	1590522836149	1590522836668	OK	 
REQUEST	645		Home	1590522836128	1590522836670	OK	 
REQUEST	319		Logged Redirect 1	1590522836178	1590522836670	OK	 
REQUEST	79		AddNotDiagnosisForm	1590522836167	1590522836671	OK	 
REQUEST	653		Home	1590522836272	1590522836672	OK	 
REQUEST	646		Home	1590522836272	1590522836673	OK	 
REQUEST	128		AddDiagnosisForm	1590522836166	1590522836675	OK	 
REQUEST	320		Logged Redirect 1	1590522836149	1590522836675	OK	 
REQUEST	384		Logged Redirect 1	1590522836283	1590522836677	OK	 
REQUEST	385		Logged Redirect 1	1590522836283	1590522836678	OK	 
REQUEST	378		Logged Redirect 1	1590522836283	1590522836679	OK	 
REQUEST	386		Logged	1590522831284	1590522836683	OK	 
USER	DiagnosisNotCreatedScn	21	END	1590522788400	1590522836694
USER	DiagnosisNotCreatedScn	656	START	1590522836694	1590522836694
REQUEST	330		Logged	1590522826866	1590522836719	OK	 
REQUEST	559		Login	1590522836372	1590522836720	OK	 
REQUEST	553		Login	1590522836372	1590522836720	OK	 
REQUEST	647		Home	1590522836411	1590522836721	OK	 
REQUEST	654		Home	1590522836411	1590522836723	OK	 
REQUEST	5		DiagnosisCreated	1590522830301	1590522836728	OK	 
REQUEST	184		MyVetSpace	1590522825778	1590522836729	OK	 
REQUEST	324		Logged	1590522827034	1590522836729	OK	 
REQUEST	225		Logged	1590522819023	1590522836729	OK	 
REQUEST	380		Logged	1590522831476	1590522836729	OK	 
REQUEST	554		Login	1590522836513	1590522836729	OK	 
REQUEST	560		Login	1590522836513	1590522836730	OK	 
REQUEST	555		Login	1590522836621	1590522836732	OK	 
REQUEST	655		Home	1590522836554	1590522836733	OK	 
REQUEST	561		Login	1590522836621	1590522836734	OK	 
USER	DiagnosisCreatedScn	649	START	1590522836734	1590522836734
REQUEST	129		AddDiagnosisForm	1590522836621	1590522836736	OK	 
REQUEST	386		Logged Redirect 1	1590522836683	1590522836737	OK	 
