ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia21Test	historia21test	1590516206730	 	3.3.1
REQUEST	2237		Logged Redirect 1	1590516268274	1590516268276	OK	 
REQUEST	937		VetNotCreated	1590516268273	1590516268277	OK	 
REQUEST	912		VetCreated	1590516268273	1590516268280	OK	 
USER	VetNotCreatedScn	3038	START	1590516268284	1590516268284
USER	VetCreatedScn	3013	START	1590516268284	1590516268284
REQUEST	3038		Home	1590516268284	1590516268287	OK	 
REQUEST	3013		Home	1590516268284	1590516268287	OK	 
REQUEST	1837		VetList	1590516268284	1590516268294	OK	 
REQUEST	1812		VetList	1590516268284	1590516268296	OK	 
USER	VetCreatedScn	262	END	1590516213241	1590516268306
REQUEST	2613		Login	1590516268306	1590516268308	OK	 
REQUEST	2638		Login	1590516268306	1590516268309	OK	 
REQUEST	1312		CreateVetForm	1590516268306	1590516268309	OK	 
USER	VetNotCreatedScn	387	END	1590516215242	1590516268310
REQUEST	1337		CreateNotVetForm	1590516268306	1590516268310	OK	 
USER	VetNotCreatedScn	3039	START	1590516268321	1590516268321
USER	VetCreatedScn	3014	START	1590516268321	1590516268321
REQUEST	3014		Home	1590516268321	1590516268324	OK	 
REQUEST	3039		Home	1590516268321	1590516268324	OK	 
REQUEST	1338		CreateNotVetForm	1590516268332	1590516268334	OK	 
REQUEST	1313		CreateVetForm	1590516268332	1590516268335	OK	 
REQUEST	1813		VetList	1590516268332	1590516268341	OK	 
REQUEST	1838		VetList	1590516268332	1590516268342	OK	 
USER	VetNotCreatedScn	388	END	1590516215283	1590516268343
REQUEST	2639		Login	1590516268343	1590516268344	OK	 
REQUEST	2238		Logged	1590516268343	1590516268345	OK	 
REQUEST	2614		Login	1590516268344	1590516268345	OK	 
REQUEST	2213		Logged	1590516268343	1590516268345	OK	 
REQUEST	2238		Logged Redirect 1	1590516268345	1590516268347	OK	 
REQUEST	2213		Logged Redirect 1	1590516268345	1590516268347	OK	 
USER	VetNotCreatedScn	389	END	1590516215320	1590516268354
USER	VetNotCreatedScn	3040	START	1590516268365	1590516268365
USER	VetCreatedScn	3015	START	1590516268365	1590516268365
USER	VetCreatedScn	263	END	1590516213284	1590516268365
REQUEST	2239		Logged	1590516268365	1590516268366	OK	 
REQUEST	2214		Logged	1590516268365	1590516268367	OK	 
REQUEST	2214		Logged Redirect 1	1590516268367	1590516268368	OK	 
REQUEST	3040		Home	1590516268365	1590516268368	OK	 
REQUEST	3015		Home	1590516268365	1590516268368	OK	 
REQUEST	2239		Logged Redirect 1	1590516268366	1590516268369	OK	 
REQUEST	1839		VetList	1590516268354	1590516268374	OK	 
REQUEST	1814		VetList	1590516268354	1590516268376	OK	 
REQUEST	1314		CreateVetForm	1590516268376	1590516268379	OK	 
REQUEST	1339		CreateNotVetForm	1590516268376	1590516268379	OK	 
REQUEST	2615		Login	1590516268391	1590516268392	OK	 
REQUEST	2215		Logged	1590516268391	1590516268393	OK	 
REQUEST	2640		Login	1590516268391	1590516268393	OK	 
REQUEST	2215		Logged Redirect 1	1590516268393	1590516268396	OK	 
REQUEST	1840		VetList	1590516268391	1590516268399	OK	 
USER	VetNotCreatedScn	3041	START	1590516268401	1590516268401
REQUEST	2240		Logged	1590516268402	1590516268402	OK	 
USER	VetCreatedScn	3016	START	1590516268401	1590516268401
REQUEST	2240		Logged Redirect 1	1590516268403	1590516268405	OK	 
REQUEST	3041		Home	1590516268402	1590516268405	OK	 
REQUEST	3016		Home	1590516268402	1590516268406	OK	 
REQUEST	1815		VetList	1590516268402	1590516268417	OK	 
REQUEST	2641		Login	1590516268425	1590516268425	OK	 
REQUEST	2216		Logged	1590516268424	1590516268427	OK	 
REQUEST	2616		Login	1590516268424	1590516268427	OK	 
REQUEST	1315		CreateVetForm	1590516268424	1590516268428	OK	 
REQUEST	2216		Logged Redirect 1	1590516268427	1590516268429	OK	 
REQUEST	1340		CreateNotVetForm	1590516268424	1590516268430	OK	 
REQUEST	1341		CreateNotVetForm	1590516268435	1590516268438	OK	 
USER	VetNotCreatedScn	3042	START	1590516268440	1590516268440
USER	VetCreatedScn	3017	START	1590516268440	1590516268440
REQUEST	1316		CreateVetForm	1590516268435	1590516268440	OK	 
REQUEST	2241		Logged	1590516268440	1590516268443	OK	 
REQUEST	3017		Home	1590516268441	1590516268445	OK	 
REQUEST	2241		Logged Redirect 1	1590516268443	1590516268446	OK	 
REQUEST	3042		Home	1590516268441	1590516268446	OK	 
REQUEST	1841		VetList	1590516268435	1590516268446	OK	 
REQUEST	1816		VetList	1590516268440	1590516268452	OK	 
USER	VetCreatedScn	264	END	1590516213320	1590516268462
USER	VetNotCreatedScn	390	END	1590516215362	1590516268462
USER	VetCreatedScn	266	END	1590516213403	1590516268462
REQUEST	2617		Login	1590516268462	1590516268463	OK	 
REQUEST	2642		Login	1590516268462	1590516268464	OK	 
REQUEST	2217		Logged	1590516268462	1590516268464	OK	 
REQUEST	2217		Logged Redirect 1	1590516268464	1590516268466	OK	 
REQUEST	2242		Logged	1590516268473	1590516268475	OK	 
REQUEST	2242		Logged Redirect 1	1590516268475	1590516268477	OK	 
USER	VetCreatedScn	265	END	1590516213362	1590516268484
USER	VetCreatedScn	3018	START	1590516268484	1590516268484
USER	VetNotCreatedScn	3043	START	1590516268484	1590516268484
REQUEST	3043		Home	1590516268485	1590516268487	OK	 
REQUEST	3018		Home	1590516268485	1590516268487	OK	 
USER	VetNotCreatedScn	392	END	1590516215440	1590516268495
USER	VetNotCreatedScn	391	END	1590516215405	1590516268495
USER	VetCreatedScn	267	END	1590516213440	1590516268496
REQUEST	2243		Logged	1590516268495	1590516268496	OK	 
REQUEST	2218		Logged	1590516268496	1590516268497	OK	 
REQUEST	2243		Logged Redirect 1	1590516268497	1590516268500	OK	 
REQUEST	2218		Logged Redirect 1	1590516268497	1590516268500	OK	 
REQUEST	1342		CreateNotVetForm	1590516268500	1590516268504	OK	 
REQUEST	1317		CreateVetForm	1590516268500	1590516268506	OK	 
REQUEST	1842		VetList	1590516268495	1590516268508	OK	 
REQUEST	1817		VetList	1590516268495	1590516268509	OK	 
REQUEST	2618		Login	1590516268512	1590516268513	OK	 
REQUEST	2643		Login	1590516268512	1590516268521	OK	 
USER	VetCreatedScn	268	END	1590516213481	1590516268527
USER	VetCreatedScn	3019	START	1590516268526	1590516268526
USER	VetNotCreatedScn	3044	START	1590516268527	1590516268527
USER	VetNotCreatedScn	393	END	1590516215482	1590516268530
REQUEST	3044		Home	1590516268528	1590516268533	OK	 
REQUEST	3019		Home	1590516268528	1590516268534	OK	 
REQUEST	1318		CreateVetForm	1590516268527	1590516268534	OK	 
REQUEST	1343		CreateNotVetForm	1590516268525	1590516268538	OK	 
REQUEST	2619		Login	1590516268541	1590516268542	OK	 
REQUEST	2644		Login	1590516268541	1590516268545	OK	 
REQUEST	2219		Logged	1590516268543	1590516268545	OK	 
REQUEST	2219		Logged Redirect 1	1590516268545	1590516268547	OK	 
REQUEST	1818		VetList	1590516268512	1590516268563	OK	 
REQUEST	1843		VetList	1590516268512	1590516268566	OK	 
USER	VetCreatedScn	3020	START	1590516268577	1590516268577
USER	VetNotCreatedScn	3045	START	1590516268578	1590516268578
REQUEST	2244		Logged	1590516268575	1590516268580	OK	 
REQUEST	3045		Home	1590516268578	1590516268583	OK	 
REQUEST	3020		Home	1590516268578	1590516268583	OK	 
REQUEST	2244		Logged Redirect 1	1590516268580	1590516268585	OK	 
USER	VetCreatedScn	269	END	1590516213523	1590516268601
USER	VetNotCreatedScn	3046	START	1590516268602	1590516268602
USER	VetCreatedScn	3021	START	1590516268602	1590516268602
REQUEST	2645		Login	1590516268602	1590516268613	OK	 
REQUEST	3021		Home	1590516268602	1590516268615	OK	 
REQUEST	2220		Logged	1590516268602	1590516268617	OK	 
REQUEST	2221		Logged	1590516268602	1590516268617	OK	 
REQUEST	3046		Home	1590516268602	1590516268619	OK	 
REQUEST	2221		Logged Redirect 1	1590516268617	1590516268620	OK	 
REQUEST	2245		Logged	1590516268602	1590516268621	OK	 
REQUEST	2620		Login	1590516268602	1590516268623	OK	 
REQUEST	2220		Logged Redirect 1	1590516268617	1590516268626	OK	 
REQUEST	2245		Logged Redirect 1	1590516268621	1590516268629	OK	 
REQUEST	2646		Login	1590516268630	1590516268632	OK	 
USER	VetCreatedScn	270	END	1590516213565	1590516268634
REQUEST	2621		Login	1590516268631	1590516268635	OK	 
USER	VetCreatedScn	3022	START	1590516268642	1590516268642
USER	VetNotCreatedScn	3047	START	1590516268643	1590516268643
REQUEST	3022		Home	1590516268642	1590516268649	OK	 
REQUEST	3047		Home	1590516268643	1590516268649	OK	 
REQUEST	1346		CreateNotVetForm	1590516268631	1590516268655	OK	 
REQUEST	1345		CreateNotVetForm	1590516268619	1590516268655	OK	 
REQUEST	1320		CreateVetForm	1590516268619	1590516268661	OK	 
REQUEST	2246		Logged	1590516268631	1590516268668	OK	 
REQUEST	2246		Logged Redirect 1	1590516268668	1590516268670	OK	 
USER	VetCreatedScn	271	END	1590516213600	1590516268677
REQUEST	1319		CreateVetForm	1590516268602	1590516268678	OK	 
REQUEST	2647		Login	1590516268677	1590516268679	OK	 
REQUEST	2247		Logged	1590516268677	1590516268680	OK	 
REQUEST	2622		Login	1590516268677	1590516268683	OK	 
REQUEST	2222		Logged	1590516268677	1590516268683	OK	 
REQUEST	2247		Logged Redirect 1	1590516268680	1590516268683	OK	 
REQUEST	1846		VetList	1590516268632	1590516268686	OK	 
REQUEST	2222		Logged Redirect 1	1590516268683	1590516268691	OK	 
USER	VetCreatedScn	3023	START	1590516268694	1590516268694
USER	VetNotCreatedScn	3048	START	1590516268694	1590516268694
USER	VetCreatedScn	272	END	1590516213642	1590516268695
USER	VetNotCreatedScn	394	END	1590516215525	1590516268695
REQUEST	1344		CreateNotVetForm	1590516268601	1590516268695	OK	 
REQUEST	3023		Home	1590516268695	1590516268699	OK	 
REQUEST	3048		Home	1590516268695	1590516268700	OK	 
REQUEST	2623		Login	1590516268695	1590516268701	OK	 
REQUEST	2648		Login	1590516268695	1590516268703	OK	 
USER	VetNotCreatedScn	396	END	1590516215603	1590516268710
REQUEST	2223		Logged	1590516268707	1590516268711	OK	 
REQUEST	2248		Logged	1590516268711	1590516268714	OK	 
REQUEST	2223		Logged Redirect 1	1590516268711	1590516268717	OK	 
REQUEST	1321		CreateVetForm	1590516268642	1590516268719	OK	 
REQUEST	2248		Logged Redirect 1	1590516268714	1590516268719	OK	 
USER	VetNotCreatedScn	395	END	1590516215561	1590516268722
USER	VetNotCreatedScn	397	END	1590516215645	1590516268722
USER	VetCreatedScn	3024	START	1590516268722	1590516268722
USER	VetNotCreatedScn	3049	START	1590516268722	1590516268722
REQUEST	3024		Home	1590516268723	1590516268729	OK	 
USER	VetNotCreatedScn	398	END	1590516215681	1590516268730
REQUEST	3049		Home	1590516268726	1590516268731	OK	 
REQUEST	1322		CreateVetForm	1590516268695	1590516268734	OK	 
REQUEST	1845		VetList	1590516268602	1590516268738	OK	 
REQUEST	1347		CreateNotVetForm	1590516268710	1590516268741	OK	 
REQUEST	1348		CreateNotVetForm	1590516268730	1590516268742	OK	 
REQUEST	2224		Logged	1590516268743	1590516268745	OK	 
REQUEST	2624		Login	1590516268743	1590516268746	OK	 
REQUEST	2649		Login	1590516268743	1590516268746	OK	 
REQUEST	2224		Logged Redirect 1	1590516268745	1590516268747	OK	 
REQUEST	1844		VetList	1590516268576	1590516268751	OK	 
REQUEST	1323		CreateVetForm	1590516268730	1590516268756	OK	 
REQUEST	2249		Logged	1590516268754	1590516268757	OK	 
REQUEST	1822		VetList	1590516268679	1590516268759	OK	 
REQUEST	2249		Logged Redirect 1	1590516268758	1590516268761	OK	 
REQUEST	1847		VetList	1590516268678	1590516268763	OK	 
REQUEST	913		VetCreated	1590516268754	1590516268765	OK	 
USER	VetCreatedScn	3025	START	1590516268765	1590516268765
USER	VetNotCreatedScn	3050	START	1590516268765	1590516268765
REQUEST	3050		Home	1590516268765	1590516268769	OK	 
REQUEST	3025		Home	1590516268765	1590516268770	OK	 
REQUEST	2650		Login	1590516268770	1590516268771	OK	 
REQUEST	2625		Login	1590516268770	1590516268772	OK	 
USER	VetNotCreatedScn	399	END	1590516215723	1590516268800
USER	VetCreatedScn	273	END	1590516213684	1590516268803
USER	VetNotCreatedScn	3051	START	1590516268805	1590516268805
USER	VetCreatedScn	3026	START	1590516268804	1590516268804
REQUEST	3026		Home	1590516268805	1590516268810	OK	 
REQUEST	3051		Home	1590516268805	1590516268811	OK	 
REQUEST	940		VetNotCreated	1590516268803	1590516268813	OK	 
REQUEST	2250		Logged	1590516268804	1590516268813	OK	 
REQUEST	2225		Logged	1590516268804	1590516268814	OK	 
REQUEST	2225		Logged Redirect 1	1590516268814	1590516268816	OK	 
REQUEST	2250		Logged Redirect 1	1590516268813	1590516268816	OK	 
REQUEST	1324		CreateVetForm	1590516268770	1590516268827	OK	 
REQUEST	1820		VetList	1590516268602	1590516268828	OK	 
REQUEST	2626		Login	1590516268826	1590516268828	OK	 
REQUEST	2651		Login	1590516268826	1590516268828	OK	 
REQUEST	1848		VetList	1590516268711	1590516268830	OK	 
REQUEST	939		VetNotCreated	1590516268805	1590516268830	OK	 
USER	VetCreatedScn	274	END	1590516213721	1590516268830
REQUEST	1349		CreateNotVetForm	1590516268804	1590516268834	OK	 
REQUEST	914		VetCreated	1590516268800	1590516268837	OK	 
USER	VetNotCreatedScn	3052	START	1590516268841	1590516268841
USER	VetCreatedScn	275	END	1590516213762	1590516268840
REQUEST	2251		Logged	1590516268840	1590516268842	OK	 
USER	VetCreatedScn	3027	START	1590516268840	1590516268840
REQUEST	2226		Logged	1590516268841	1590516268844	OK	 
REQUEST	3052		Home	1590516268841	1590516268844	OK	 
REQUEST	2251		Logged Redirect 1	1590516268842	1590516268844	OK	 
REQUEST	3027		Home	1590516268842	1590516268846	OK	 
REQUEST	2226		Logged Redirect 1	1590516268844	1590516268846	OK	 
REQUEST	1819		VetList	1590516268577	1590516268859	OK	 
REQUEST	1823		VetList	1590516268711	1590516268863	OK	 
USER	VetCreatedScn	276	END	1590516213804	1590516268864
REQUEST	2652		Login	1590516268864	1590516268864	OK	 
REQUEST	1821		VetList	1590516268632	1590516268866	OK	 
REQUEST	2627		Login	1590516268864	1590516268866	OK	 
REQUEST	2227		Logged	1590516268874	1590516268875	OK	 
REQUEST	2252		Logged	1590516268874	1590516268876	OK	 
REQUEST	2252		Logged Redirect 1	1590516268876	1590516268877	OK	 
REQUEST	2227		Logged Redirect 1	1590516268876	1590516268879	OK	 
USER	VetNotCreatedScn	400	END	1590516215764	1590516268885
USER	VetNotCreatedScn	3078	START	1590516268885	1590516268885
USER	VetCreatedScn	3053	START	1590516268885	1590516268885
REQUEST	3078		Home	1590516268885	1590516268889	OK	 
REQUEST	3053		Home	1590516268885	1590516268889	OK	 
USER	VetCreatedScn	277	END	1590516213840	1590516268891
REQUEST	1849		VetList	1590516268765	1590516268897	OK	 
REQUEST	947		VetNotCreated	1590516268874	1590516268901	OK	 
REQUEST	2653		Login	1590516268902	1590516268903	OK	 
REQUEST	2678		Login	1590516268902	1590516268903	OK	 
REQUEST	2278		Logged	1590516268902	1590516268904	OK	 
REQUEST	2253		Logged	1590516268902	1590516268904	OK	 
REQUEST	2278		Logged Redirect 1	1590516268904	1590516268908	OK	 
REQUEST	2253		Logged Redirect 1	1590516268904	1590516268909	OK	 
REQUEST	1825		VetList	1590516268804	1590516268913	OK	 
REQUEST	1851		VetList	1590516268830	1590516268914	OK	 
REQUEST	1824		VetList	1590516268770	1590516268914	OK	 
USER	VetNotCreatedScn	3079	START	1590516268924	1590516268924
USER	VetCreatedScn	3054	START	1590516268924	1590516268924
REQUEST	3079		Home	1590516268924	1590516268927	OK	 
REQUEST	3054		Home	1590516268924	1590516268927	OK	 
REQUEST	1850		VetList	1590516268804	1590516268937	OK	 
REQUEST	1826		VetList	1590516268831	1590516268938	OK	 
REQUEST	2654		Login	1590516268940	1590516268941	OK	 
REQUEST	2679		Login	1590516268940	1590516268942	OK	 
REQUEST	2254		Logged	1590516268940	1590516268943	OK	 
REQUEST	2279		Logged	1590516268940	1590516268943	OK	 
REQUEST	2279		Logged Redirect 1	1590516268943	1590516268946	OK	 
REQUEST	2254		Logged Redirect 1	1590516268943	1590516268946	OK	 
REQUEST	945		VetNotCreated	1590516268940	1590516268947	OK	 
REQUEST	1827		VetList	1590516268874	1590516268949	OK	 
REQUEST	1852		VetList	1590516268874	1590516268949	OK	 
USER	VetNotCreatedScn	3080	START	1590516268961	1590516268961
USER	VetCreatedScn	3055	START	1590516268961	1590516268961
REQUEST	3080		Home	1590516268961	1590516268964	OK	 
REQUEST	3055		Home	1590516268961	1590516268964	OK	 
USER	VetNotCreatedScn	428	END	1590516215880	1590516268972
USER	VetNotCreatedScn	402	END	1590516215844	1590516268972
REQUEST	924		VetCreated	1590516268950	1590516268973	OK	 
REQUEST	1878		VetList	1590516268924	1590516268975	OK	 
REQUEST	1853		VetList	1590516268924	1590516268976	OK	 
USER	VetNotCreatedScn	401	END	1590516215801	1590516268983
USER	VetNotCreatedScn	429	END	1590516215921	1590516268983
REQUEST	2680		Login	1590516268983	1590516268984	OK	 
REQUEST	2280		Logged	1590516268983	1590516268985	OK	 
REQUEST	2655		Login	1590516268983	1590516268985	OK	 
REQUEST	2255		Logged	1590516268983	1590516268985	OK	 
REQUEST	2255		Logged Redirect 1	1590516268985	1590516268987	OK	 
REQUEST	2280		Logged Redirect 1	1590516268985	1590516268987	OK	 
REQUEST	1879		VetList	1590516268950	1590516268997	OK	 
REQUEST	1854		VetList	1590516268950	1590516268998	OK	 
REQUEST	1855		VetList	1590516268994	1590516269005	OK	 
REQUEST	1880		VetList	1590516268994	1590516269005	OK	 
USER	VetNotCreatedScn	3081	START	1590516269005	1590516269005
USER	VetCreatedScn	3056	START	1590516269005	1590516269005
REQUEST	3081		Home	1590516269005	1590516269009	OK	 
REQUEST	3056		Home	1590516269005	1590516269010	OK	 
USER	VetNotCreatedScn	430	END	1590516215963	1590516269021
USER	VetCreatedScn	303	END	1590516213882	1590516269021
REQUEST	2656		Login	1590516269021	1590516269022	OK	 
REQUEST	2281		Logged	1590516269021	1590516269023	OK	 
REQUEST	2256		Logged	1590516269021	1590516269024	OK	 
REQUEST	2681		Login	1590516269021	1590516269025	OK	 
REQUEST	2256		Logged Redirect 1	1590516269024	1590516269026	OK	 
REQUEST	2281		Logged Redirect 1	1590516269024	1590516269027	OK	 
USER	VetCreatedScn	305	END	1590516213960	1590516269043
USER	VetCreatedScn	304	END	1590516213924	1590516269043
USER	VetCreatedScn	3057	START	1590516269043	1590516269043
USER	VetNotCreatedScn	3082	START	1590516269043	1590516269043
REQUEST	3057		Home	1590516269043	1590516269046	OK	 
REQUEST	3082		Home	1590516269043	1590516269046	OK	 
REQUEST	1856		VetList	1590516269043	1590516269050	OK	 
USER	VetCreatedScn	306	END	1590516214003	1590516269065
USER	VetNotCreatedScn	431	END	1590516216000	1590516269065
REQUEST	2682		Login	1590516269065	1590516269065	OK	 
REQUEST	2282		Logged	1590516269065	1590516269066	OK	 
REQUEST	2657		Login	1590516269065	1590516269066	OK	 
REQUEST	2257		Logged	1590516269065	1590516269067	OK	 
REQUEST	2282		Logged Redirect 1	1590516269066	1590516269068	OK	 
REQUEST	2257		Logged Redirect 1	1590516269067	1590516269068	OK	 
USER	VetCreatedScn	307	END	1590516214045	1590516269080
USER	VetCreatedScn	3058	START	1590516269080	1590516269080
USER	VetNotCreatedScn	3083	START	1590516269080	1590516269080
REQUEST	2258		Logged	1590516269080	1590516269081	OK	 
REQUEST	3083		Home	1590516269080	1590516269083	OK	 
REQUEST	3058		Home	1590516269080	1590516269083	OK	 
REQUEST	2258		Logged Redirect 1	1590516269081	1590516269083	OK	 
REQUEST	2283		Logged	1590516269091	1590516269092	OK	 
REQUEST	2283		Logged Redirect 1	1590516269092	1590516269094	OK	 
REQUEST	1881		VetList	1590516269054	1590516269097	OK	 
REQUEST	941		VetNotCreated	1590516269065	1590516269099	OK	 
REQUEST	1857		VetList	1590516269054	1590516269099	OK	 
REQUEST	2658		Login	1590516269102	1590516269102	OK	 
REQUEST	2683		Login	1590516269102	1590516269104	OK	 
REQUEST	1882		VetList	1590516269076	1590516269104	OK	 
USER	VetCreatedScn	308	END	1590516214080	1590516269124
USER	VetNotCreatedScn	3084	START	1590516269124	1590516269124
USER	VetCreatedScn	3059	START	1590516269124	1590516269124
REQUEST	3059		Home	1590516269124	1590516269128	OK	 
REQUEST	3084		Home	1590516269124	1590516269128	OK	 
REQUEST	1858		VetList	1590516269124	1590516269134	OK	 
REQUEST	1883		VetList	1590516269135	1590516269141	OK	 
REQUEST	2259		Logged	1590516269146	1590516269147	OK	 
REQUEST	2284		Logged	1590516269146	1590516269147	OK	 
REQUEST	2259		Logged Redirect 1	1590516269147	1590516269149	OK	 
REQUEST	2284		Logged Redirect 1	1590516269147	1590516269149	OK	 
REQUEST	2684		Login	1590516269150	1590516269151	OK	 
